sequencia	referencia	identidade	cobertura
WP_014342369.1	5lja_A	23	38
WP_014342369.1	5lj9_C	26	41
WP_014342369.1	5lj9_C	23	38
WP_014342369.1	5lj9_B	26	41
WP_014342369.1	5lj9_B	23	38
WP_014342369.1	5lj9_A	26	41
WP_014342369.1	5lj9_A	23	38
WP_014342369.1	6s8n_B	26	39
WP_014342369.1	6s8n_B	26	36
WP_014342369.1	6s8n_A	26	39
WP_014342369.1	6s8n_A	26	36
WP_014342369.1	6s8h_B	26	39
WP_014342369.1	6s8h_B	26	36
WP_014342369.1	6s8h_A	26	39
WP_014342369.1	6s8h_A	26	36
WP_014342369.1	6s8g_B	26	39
WP_014342369.1	6s8g_B	26	36
WP_014342369.1	6s8g_A	26	39
WP_014342369.1	6s8g_A	26	36
WP_014342369.1	6mgf_A	26	39
WP_014342369.1	6mgf_A	26	36
WP_014342369.1	4qc2_B	26	39
WP_014342369.1	4qc2_B	26	36
WP_014342369.1	4qc2_A	26	39
WP_014342369.1	4qc2_A	26	36
WP_014342369.1	1xef_D	26	40
WP_014342369.1	1xef_D	28	36
WP_014342369.1	1xef_C	26	40
WP_014342369.1	1xef_C	28	36
WP_014342369.1	1xef_B	26	40
WP_014342369.1	1xef_B	28	36
WP_014342369.1	1xef_A	26	40
WP_014342369.1	1xef_A	28	36
WP_014342369.1	6mi8_B	26	39
WP_014342369.1	6mi8_B	26	36
WP_014342369.1	6mi8_A	26	39
WP_014342369.1	6mi8_A	26	36
WP_014342369.1	6mi7_B	26	39
WP_014342369.1	6mi7_B	26	36
WP_014342369.1	6mi7_A	26	39
WP_014342369.1	6mi7_A	26	36
WP_014342369.1	6mhz_B	26	39
WP_014342369.1	6mhz_B	26	36
WP_014342369.1	6mhz_A	26	39
WP_014342369.1	6mhz_A	26	36
WP_014342369.1	6mhu_B	26	39
WP_014342369.1	6mhu_B	26	36
WP_014342369.1	6mhu_A	26	39
WP_014342369.1	6mhu_A	26	36
WP_014342369.1	2fgj_D	26	40
WP_014342369.1	2fgj_D	28	36
WP_014342369.1	2fgj_C	26	40
WP_014342369.1	2fgj_C	28	36
WP_014342369.1	2fgj_B	26	40
WP_014342369.1	2fgj_B	28	36
WP_014342369.1	2fgj_A	26	40
WP_014342369.1	2fgj_A	28	36
WP_014342369.1	2ffa_A	26	40
WP_014342369.1	2ffa_A	28	36
WP_014342369.1	6b8b_A	26	39
WP_014342369.1	6b8b_A	26	36
WP_014342369.1	6b89_B	26	39
WP_014342369.1	6b89_B	26	36
WP_014342369.1	6b89_A	26	39
WP_014342369.1	6b89_A	26	36
WP_014342369.1	4p32_B	26	39
WP_014342369.1	4p32_B	26	36
WP_014342369.1	4p32_A	26	39
WP_014342369.1	4p32_A	26	36
WP_014342369.1	4p31_B	26	39
WP_014342369.1	4p31_B	26	36
WP_014342369.1	4p31_A	26	39
WP_014342369.1	4p31_A	26	36
WP_014342369.1	2pcl_A	26	37
WP_014342369.1	2pcl_A	28	38
WP_014342369.1	2pcj_B	26	37
WP_014342369.1	2pcj_B	28	38
WP_014342369.1	2pcj_A	26	37
WP_014342369.1	2pcj_A	28	38
WP_014342369.1	7ahh_D	26	48
WP_014342369.1	7ahh_D	26	38
WP_014342369.1	7ahh_C	26	48
WP_014342369.1	7ahh_C	26	38
WP_014342369.1	7ahe_D	26	48
WP_014342369.1	7ahe_D	26	38
WP_014342369.1	7ahe_C	26	48
WP_014342369.1	7ahe_C	26	38
WP_014342369.1	7ahc_C	26	48
WP_014342369.1	7ahc_C	26	38
WP_014342369.1	7ahc_D	26	48
WP_014342369.1	7ahc_D	26	38
WP_014342369.1	7znq_F	29	39
WP_014342369.1	7znq_F	28	32
WP_014342369.1	7znq_f	29	39
WP_014342369.1	7znq_f	28	32
WP_014342369.1	7osj_C	29	39
WP_014342369.1	7osj_C	28	32
WP_014342369.1	7osj_B	29	39
WP_014342369.1	7osj_B	28	32
WP_014342369.1	7osi_C	29	39
WP_014342369.1	7osi_C	28	32
WP_014342369.1	7osi_B	29	39
WP_014342369.1	7osi_B	28	32
WP_014342369.1	7osh_C	29	39
WP_014342369.1	7osh_C	28	32
WP_014342369.1	7osh_B	29	39
WP_014342369.1	7osh_B	28	32
WP_014342369.1	7osg_C	29	39
WP_014342369.1	7osg_C	28	32
WP_014342369.1	7osg_B	29	39
WP_014342369.1	7osg_B	28	32
WP_014342369.1	7osf_C	29	39
WP_014342369.1	7osf_C	28	32
WP_014342369.1	7osf_B	29	39
WP_014342369.1	7osf_B	28	32
WP_014342369.1	7o16_C	29	39
WP_014342369.1	7o16_C	28	32
WP_014342369.1	7o16_B	29	39
WP_014342369.1	7o16_B	28	32
WP_014342369.1	7o15_C	29	39
WP_014342369.1	7o15_C	28	32
WP_014342369.1	7o15_B	29	39
WP_014342369.1	7o15_B	28	32
WP_014342369.1	7o14_C	29	39
WP_014342369.1	7o14_C	28	32
WP_014342369.1	7o14_B	29	39
WP_014342369.1	7o14_B	28	32
WP_014342369.1	7o12_C	29	39
WP_014342369.1	7o12_C	28	32
WP_014342369.1	7o12_B	29	39
WP_014342369.1	7o12_B	28	32
WP_014342369.1	7o11_C	29	39
WP_014342369.1	7o11_C	28	32
WP_014342369.1	7o11_B	29	39
WP_014342369.1	7o11_B	28	32
WP_014342369.1	7o10_C	29	39
WP_014342369.1	7o10_C	28	32
WP_014342369.1	7o10_B	29	39
WP_014342369.1	7o10_B	28	32
WP_014342369.1	7o0y_C	29	39
WP_014342369.1	7o0y_C	28	32
WP_014342369.1	7o0y_B	29	39
WP_014342369.1	7o0y_B	28	32
WP_014342369.1	6mbn_B	26	39
WP_014342369.1	6mbn_B	26	36
WP_014342369.1	6mbn_A	26	39
WP_014342369.1	6mbn_A	26	36
WP_014342369.1	7z19_I	32	39
WP_014342369.1	7z19_I	29	38
WP_014342369.1	4p33_B	26	39
WP_014342369.1	4p33_B	26	36
WP_014342369.1	4p33_A	26	39
WP_014342369.1	4p33_A	26	36
WP_014342369.1	6hs3_B	26	40
WP_014342369.1	6hs3_B	24	42
WP_014342369.1	6hs3_A	26	40
WP_014342369.1	6hs3_A	24	42
WP_014342369.1	7ahd_D	26	48
WP_014342369.1	7ahd_D	27	38
WP_014342369.1	7ahd_C	26	48
WP_014342369.1	7ahd_C	27	38
WP_014342369.1	7qba_C	29	39
WP_014342369.1	7qba_C	29	32
WP_014342369.1	7qba_B	29	39
WP_014342369.1	7qba_B	29	32
WP_014342369.1	6xji_D	27	38
WP_014342369.1	6xji_D	38	6
WP_014342369.1	6xji_C	27	38
WP_014342369.1	6xji_C	38	6
WP_014342369.1	6xjh_D	27	38
WP_014342369.1	6xjh_D	38	6
WP_014342369.1	6xjh_C	27	38
WP_014342369.1	6xjh_C	38	6
WP_014342369.1	7o17_C	29	39
WP_014342369.1	7o17_C	29	32
WP_014342369.1	7o17_B	29	39
WP_014342369.1	7o17_B	29	32
WP_014342369.1	7z18_J	32	39
WP_014342369.1	7z18_J	29	38
WP_014342369.1	7z18_I	32	39
WP_014342369.1	7z18_I	29	38
WP_014342369.1	7z17_J	32	39
WP_014342369.1	7z17_J	29	38
WP_014342369.1	7z17_I	32	39
WP_014342369.1	7z17_I	29	38
WP_014342369.1	7z15_J	32	39
WP_014342369.1	7z15_J	29	38
WP_014342369.1	7z15_I	32	39
WP_014342369.1	7z15_I	29	38
WP_014342369.1	1ji0_A	28	39
WP_014342369.1	1ji0_A	22	42
WP_014342369.1	5x41_D	31	38
WP_014342369.1	5x41_D	28	37
WP_014342369.1	5x41_C	31	38
WP_014342369.1	5x41_C	28	37
WP_014342369.1	5x41_B	31	38
WP_014342369.1	5x41_B	28	37
WP_014342369.1	5x41_A	31	38
WP_014342369.1	5x41_A	28	37
WP_014342369.1	5x3x_b	31	38
WP_014342369.1	5x3x_b	28	37
WP_014342369.1	5x3x_a	31	38
WP_014342369.1	5x3x_a	28	37
WP_014342369.1	5x3x_B	31	38
WP_014342369.1	5x3x_B	28	37
WP_014342369.1	5x3x_A	31	38
WP_014342369.1	5x3x_A	28	37
WP_014342369.1	1b0u_A	27	40
WP_014342369.1	1b0u_A	27	39
WP_014342369.1	6yir_A	28	40
WP_014342369.1	6yir_A	21	37
WP_014342369.1	7z16_J	31	39
WP_014342369.1	7z16_J	30	38
WP_014342369.1	7z16_I	31	39
WP_014342369.1	7z16_I	30	38
WP_014342369.1	4f4c_A	29	36
WP_014342369.1	4f4c_A	27	39
WP_014342369.1	4f4c_A	26	38
WP_014342369.1	4f4c_A	24	30
WP_014342369.1	4mki_A	27	45
WP_014342369.1	4mki_A	26	38
WP_014342369.1	4mki_B	27	45
WP_014342369.1	4mki_B	26	38
WP_014342369.1	6fn1_A	29	41
WP_014342369.1	6fn1_A	25	37
WP_014342369.1	6fn1_A	24	37
WP_014342369.1	6fn1_A	25	28
WP_014342369.1	4rfs_A	29	44
WP_014342369.1	4rfs_A	27	37
WP_014342369.1	4hzu_B	29	44
WP_014342369.1	4hzu_B	27	37
WP_014342369.1	4huq_A	29	44
WP_014342369.1	4huq_A	27	37
WP_014342369.1	6fn4_A	29	41
WP_014342369.1	6fn4_A	25	37
WP_014342369.1	6fn4_A	24	37
WP_014342369.1	6fn4_A	25	28
WP_014342369.1	5nil_K	26	41
WP_014342369.1	5nil_K	23	38
WP_014342369.1	5nil_J	26	41
WP_014342369.1	5nil_J	23	38
WP_014342369.1	5nik_K	26	41
WP_014342369.1	5nik_K	23	38
WP_014342369.1	5nik_J	26	41
WP_014342369.1	5nik_J	23	38
WP_014342369.1	5x40_B	31	38
WP_014342369.1	5x40_B	29	37
WP_014342369.1	5x40_A	31	38
WP_014342369.1	5x40_A	29	37
WP_014342369.1	4g1u_D	31	38
WP_014342369.1	4g1u_D	29	39
WP_014342369.1	4g1u_C	31	38
WP_014342369.1	4g1u_C	29	39
WP_014342369.1	3gfo_A	26	45
WP_014342369.1	3gfo_A	23	37
WP_014342369.1	1v43_A	26	40
WP_014342369.1	1v43_A	24	36
WP_014342369.1	6tej_A	32	40
WP_014342369.1	6tej_A	28	36
WP_014342369.1	1vci_A	26	40
WP_014342369.1	1vci_A	24	36
WP_014342369.1	7w79_A	28	39
WP_014342369.1	7w79_A	29	28
WP_014342369.1	7w78_A	28	39
WP_014342369.1	7w78_A	29	28
WP_014342369.1	6z5u_L	25	40
WP_014342369.1	6z5u_L	29	41
WP_014342369.1	6z5u_K	25	40
WP_014342369.1	6z5u_K	29	41
WP_014342369.1	7d0a_E	25	40
WP_014342369.1	7d0a_E	29	41
WP_014342369.1	7d0a_B	25	40
WP_014342369.1	7d0a_B	29	41
WP_014342369.1	7d09_E	25	40
WP_014342369.1	7d09_E	29	41
WP_014342369.1	7d09_B	25	40
WP_014342369.1	7d09_B	29	41
WP_014342369.1	7d08_E	25	40
WP_014342369.1	7d08_E	29	41
WP_014342369.1	7d08_B	25	40
WP_014342369.1	7d08_B	29	41
WP_014342369.1	7d06_E	25	40
WP_014342369.1	7d06_E	29	41
WP_014342369.1	7d06_B	25	40
WP_014342369.1	7d06_B	29	41
WP_014342369.1	7w7d_K	28	40
WP_014342369.1	7w7d_K	29	28
WP_014342369.1	7w7d_I	28	40
WP_014342369.1	7w7d_I	29	28
WP_014342369.1	7w7d_G	28	40
WP_014342369.1	7w7d_G	29	28
WP_014342369.1	7w7d_E	28	40
WP_014342369.1	7w7d_E	29	28
WP_014342369.1	7w7d_C	28	40
WP_014342369.1	7w7d_C	29	28
WP_014342369.1	7w7d_A	28	40
WP_014342369.1	7w7d_A	29	28
WP_014342369.1	7w7c_A	28	40
WP_014342369.1	7w7c_A	29	28
WP_014342369.1	7w7b_K	28	40
WP_014342369.1	7w7b_K	29	28
WP_014342369.1	7w7b_I	28	40
WP_014342369.1	7w7b_I	29	28
WP_014342369.1	7w7b_G	28	40
WP_014342369.1	7w7b_G	29	28
WP_014342369.1	7w7b_E	28	40
WP_014342369.1	7w7b_E	29	28
WP_014342369.1	7w7b_C	28	40
WP_014342369.1	7w7b_C	29	28
WP_014342369.1	7w7b_A	28	40
WP_014342369.1	7w7b_A	29	28
WP_014342369.1	7w7a_K	28	40
WP_014342369.1	7w7a_K	29	28
WP_014342369.1	7w7a_I	28	40
WP_014342369.1	7w7a_I	29	28
WP_014342369.1	7w7a_G	28	40
WP_014342369.1	7w7a_G	29	28
WP_014342369.1	7w7a_E	28	40
WP_014342369.1	7w7a_E	29	28
WP_014342369.1	7w7a_C	28	40
WP_014342369.1	7w7a_C	29	28
WP_014342369.1	7w7a_A	28	40
WP_014342369.1	7w7a_A	29	28
WP_014342369.1	6ujs_A	29	41
WP_014342369.1	6ujs_A	24	37
WP_014342369.1	6ujs_A	24	37
WP_014342369.1	6ujs_A	25	28
WP_014342369.1	6ujr_A	29	41
WP_014342369.1	6ujr_A	24	37
WP_014342369.1	6ujr_A	24	37
WP_014342369.1	6ujr_A	25	28
WP_014342369.1	6ujp_A	29	41
WP_014342369.1	6ujp_A	24	37
WP_014342369.1	6ujp_A	24	37
WP_014342369.1	6ujp_A	25	28
WP_014342369.1	6q81_A	29	41
WP_014342369.1	6q81_A	24	37
WP_014342369.1	6q81_A	24	37
WP_014342369.1	6q81_A	25	28
WP_014342369.1	5kpj_A	29	41
WP_014342369.1	5kpj_A	24	37
WP_014342369.1	5kpj_A	24	37
WP_014342369.1	5kpj_A	25	28
WP_014342369.1	5kpi_B	29	41
WP_014342369.1	5kpi_B	24	37
WP_014342369.1	5kpi_B	24	37
WP_014342369.1	5kpi_B	25	28
WP_014342369.1	5kpi_A	29	41
WP_014342369.1	5kpi_A	24	37
WP_014342369.1	5kpi_A	24	37
WP_014342369.1	5kpi_A	25	28
WP_014342369.1	6ujw_A	29	41
WP_014342369.1	6ujw_A	24	37
WP_014342369.1	6ujw_A	24	37
WP_014342369.1	6ujw_A	25	28
WP_014342369.1	6ujt_A	29	41
WP_014342369.1	6ujt_A	24	37
WP_014342369.1	6ujt_A	24	37
WP_014342369.1	6ujt_A	25	28
WP_014342369.1	6ujn_A	29	41
WP_014342369.1	6ujn_A	24	37
WP_014342369.1	6ujn_A	24	37
WP_014342369.1	6ujn_A	25	28
WP_014342369.1	4m1m_B	29	41
WP_014342369.1	4m1m_B	24	37
WP_014342369.1	4m1m_B	24	37
WP_014342369.1	4m1m_B	25	28
WP_014342369.1	4m1m_A	29	41
WP_014342369.1	4m1m_A	24	37
WP_014342369.1	4m1m_A	24	37
WP_014342369.1	4m1m_A	25	28
WP_014342369.1	4m2t_B	29	41
WP_014342369.1	4m2t_B	24	37
WP_014342369.1	4m2t_B	24	37
WP_014342369.1	4m2t_B	25	28
WP_014342369.1	4m2t_A	29	41
WP_014342369.1	4m2t_A	24	37
WP_014342369.1	4m2t_A	24	37
WP_014342369.1	4m2t_A	25	28
WP_014342369.1	4m2s_B	29	41
WP_014342369.1	4m2s_B	24	37
WP_014342369.1	4m2s_B	24	37
WP_014342369.1	4m2s_B	25	28
WP_014342369.1	4m2s_A	29	41
WP_014342369.1	4m2s_A	24	37
WP_014342369.1	4m2s_A	24	37
WP_014342369.1	4m2s_A	25	28
WP_014342369.1	7mdy_C	27	38
WP_014342369.1	7mdy_C	30	33
WP_014342369.1	7mdy_D	27	38
WP_014342369.1	7mdy_D	30	33
WP_014342369.1	3g61_B	29	41
WP_014342369.1	3g61_B	24	37
WP_014342369.1	3g61_B	24	37
WP_014342369.1	3g61_B	25	28
WP_014342369.1	3g61_A	29	41
WP_014342369.1	3g61_A	24	37
WP_014342369.1	3g61_A	24	37
WP_014342369.1	3g61_A	25	28
WP_014342369.1	3g60_B	29	41
WP_014342369.1	3g60_B	24	37
WP_014342369.1	3g60_B	24	37
WP_014342369.1	3g60_B	25	28
WP_014342369.1	3g60_A	29	41
WP_014342369.1	3g60_A	24	37
WP_014342369.1	3g60_A	24	37
WP_014342369.1	3g60_A	25	28
WP_014342369.1	3g5u_B	29	41
WP_014342369.1	3g5u_B	24	37
WP_014342369.1	3g5u_B	24	37
WP_014342369.1	3g5u_B	25	28
WP_014342369.1	3g5u_A	29	41
WP_014342369.1	3g5u_A	24	37
WP_014342369.1	3g5u_A	24	37
WP_014342369.1	3g5u_A	25	28
WP_014342369.1	4xwk_A	29	41
WP_014342369.1	4xwk_A	24	37
WP_014342369.1	4xwk_A	24	37
WP_014342369.1	4xwk_A	25	28
WP_014342369.1	4q9l_A	29	41
WP_014342369.1	4q9l_A	24	37
WP_014342369.1	4q9l_A	24	37
WP_014342369.1	4q9l_A	25	28
WP_014342369.1	4q9k_A	29	41
WP_014342369.1	4q9k_A	24	37
WP_014342369.1	4q9k_A	24	37
WP_014342369.1	4q9k_A	25	28
WP_014342369.1	4q9j_A	29	41
WP_014342369.1	4q9j_A	24	37
WP_014342369.1	4q9j_A	24	37
WP_014342369.1	4q9j_A	25	28
WP_014342369.1	4q9i_A	29	41
WP_014342369.1	4q9i_A	24	37
WP_014342369.1	4q9i_A	24	37
WP_014342369.1	4q9i_A	25	28
WP_014342369.1	4q9h_A	29	41
WP_014342369.1	4q9h_A	24	37
WP_014342369.1	4q9h_A	24	37
WP_014342369.1	4q9h_A	25	28
WP_014342369.1	4lsg_B	29	41
WP_014342369.1	4lsg_B	24	37
WP_014342369.1	4lsg_B	24	37
WP_014342369.1	4lsg_B	25	28
WP_014342369.1	4lsg_A	29	41
WP_014342369.1	4lsg_A	24	37
WP_014342369.1	4lsg_A	24	37
WP_014342369.1	4lsg_A	25	28
WP_014342369.1	7oti_A	29	41
WP_014342369.1	7oti_A	24	37
WP_014342369.1	7oti_A	24	37
WP_014342369.1	7oti_A	25	28
WP_014342369.1	7otg_A	29	41
WP_014342369.1	7otg_A	24	37
WP_014342369.1	7otg_A	24	37
WP_014342369.1	7otg_A	25	28
WP_014342369.1	6gdi_A	29	41
WP_014342369.1	6gdi_A	24	37
WP_014342369.1	6gdi_A	24	37
WP_014342369.1	6gdi_A	25	28
WP_014342369.1	4ksd_A	29	41
WP_014342369.1	4ksd_A	24	37
WP_014342369.1	4ksd_A	24	37
WP_014342369.1	4ksd_A	25	28
WP_014342369.1	4ksc_A	29	41
WP_014342369.1	4ksc_A	24	37
WP_014342369.1	4ksc_A	24	37
WP_014342369.1	4ksc_A	25	28
WP_014342369.1	4ksb_A	29	41
WP_014342369.1	4ksb_A	24	37
WP_014342369.1	4ksb_A	24	37
WP_014342369.1	4ksb_A	25	28
WP_014342369.1	7v8m_F	27	37
WP_014342369.1	7v8m_F	29	33
WP_014342369.1	7v8m_D	27	37
WP_014342369.1	7v8m_D	29	33
WP_014342369.1	5x5y_A	25	40
WP_014342369.1	5x5y_A	24	36
WP_014342369.1	5x5y_B	25	40
WP_014342369.1	5x5y_B	24	36
WP_014342369.1	7arm_D	27	37
WP_014342369.1	7arm_D	29	33
WP_014342369.1	7arm_F	27	37
WP_014342369.1	7arm_F	29	33
WP_014342369.1	7arl_D	27	37
WP_014342369.1	7arl_D	29	33
WP_014342369.1	7arl_F	27	37
WP_014342369.1	7arl_F	29	33
WP_014342369.1	7ark_F	27	37
WP_014342369.1	7ark_F	29	33
WP_014342369.1	7ark_D	27	37
WP_014342369.1	7ark_D	29	33
WP_014342369.1	7arj_D	27	37
WP_014342369.1	7arj_D	29	33
WP_014342369.1	7arj_F	27	37
WP_014342369.1	7arj_F	29	33
WP_014342369.1	7ari_D	27	37
WP_014342369.1	7ari_D	29	33
WP_014342369.1	7ari_F	27	37
WP_014342369.1	7ari_F	29	33
WP_014342369.1	7arh_D	27	37
WP_014342369.1	7arh_D	29	33
WP_014342369.1	7arh_F	27	37
WP_014342369.1	7arh_F	29	33
WP_014342369.1	6mjp_B	23	36
WP_014342369.1	6mjp_B	27	39
WP_014342369.1	6mjp_A	23	36
WP_014342369.1	6mjp_A	27	39
WP_014342369.1	7psn_B	29	40
WP_014342369.1	7psn_B	23	37
WP_014342369.1	7psn_A	29	40
WP_014342369.1	7psn_A	23	37
WP_014342369.1	7psm_B	29	40
WP_014342369.1	7psm_B	23	37
WP_014342369.1	7psm_A	29	40
WP_014342369.1	7psm_A	23	37
WP_014342369.1	7psl_B	29	40
WP_014342369.1	7psl_B	23	37
WP_014342369.1	7psl_A	29	40
WP_014342369.1	7psl_A	23	37
WP_014342369.1	4rfs_B	29	42
WP_014342369.1	4rfs_B	28	37
WP_014342369.1	4hzu_A	29	42
WP_014342369.1	4hzu_A	28	37
WP_014342369.1	4huq_B	29	42
WP_014342369.1	4huq_B	28	37
WP_014342369.1	4myh_B	29	40
WP_014342369.1	4myh_B	23	37
WP_014342369.1	4myh_C	29	40
WP_014342369.1	4myh_C	23	37
WP_014342369.1	4myh_A	29	40
WP_014342369.1	4myh_A	23	37
WP_014342369.1	4myc_B	29	40
WP_014342369.1	4myc_B	23	37
WP_014342369.1	4myc_C	29	40
WP_014342369.1	4myc_C	23	37
WP_014342369.1	4myc_A	29	40
WP_014342369.1	4myc_A	23	37
WP_014342369.1	7mdx_C	27	34
WP_014342369.1	7mdx_C	29	33
WP_014342369.1	7mdx_D	27	34
WP_014342369.1	7mdx_D	29	33
WP_014342369.1	6qee_A	28	41
WP_014342369.1	6qee_A	24	37
WP_014342369.1	6qee_A	25	37
WP_014342369.1	6qee_A	26	28
WP_014342369.1	5kpd_B	28	41
WP_014342369.1	5kpd_B	24	37
WP_014342369.1	5kpd_B	25	37
WP_014342369.1	5kpd_B	26	28
WP_014342369.1	5kpd_A	28	41
WP_014342369.1	5kpd_A	24	37
WP_014342369.1	5kpd_A	25	37
WP_014342369.1	5kpd_A	26	28
WP_014342369.1	5koy_B	28	41
WP_014342369.1	5koy_B	24	37
WP_014342369.1	5koy_B	25	37
WP_014342369.1	5koy_B	26	28
WP_014342369.1	5koy_A	28	41
WP_014342369.1	5koy_A	24	37
WP_014342369.1	5koy_A	25	37
WP_014342369.1	5koy_A	26	28
WP_014342369.1	5ko2_B	28	41
WP_014342369.1	5ko2_B	24	37
WP_014342369.1	5ko2_B	25	37
WP_014342369.1	5ko2_B	26	28
WP_014342369.1	5ko2_A	28	41
WP_014342369.1	5ko2_A	24	37
WP_014342369.1	5ko2_A	25	37
WP_014342369.1	5ko2_A	26	28
WP_014342369.1	7v8i_F	26	37
WP_014342369.1	7v8i_F	30	33
WP_014342369.1	7v8i_D	26	37
WP_014342369.1	7v8i_D	30	33
WP_014342369.1	7m33_D	28	39
WP_014342369.1	7m33_D	24	36
WP_014342369.1	1gaj_A	23	43
WP_014342369.1	1gaj_A	22	38
WP_014342369.1	1g6h_A	24	43
WP_014342369.1	1g6h_A	21	38
WP_014342369.1	1g9x_C	24	43
WP_014342369.1	1g9x_C	21	38
WP_014342369.1	1g9x_B	24	43
WP_014342369.1	1g9x_B	21	38
WP_014342369.1	1g9x_A	24	43
WP_014342369.1	1g9x_A	21	38
WP_014342369.1	5ws4_B	27	36
WP_014342369.1	5ws4_B	27	37
WP_014342369.1	5ws4_A	27	36
WP_014342369.1	5ws4_A	27	37
WP_014342369.1	5gko_B	27	36
WP_014342369.1	5gko_B	27	37
WP_014342369.1	5gko_A	27	36
WP_014342369.1	5gko_A	27	37
WP_014342369.1	7cad_D	29	36
WP_014342369.1	7cad_D	23	37
WP_014342369.1	7cad_C	29	36
WP_014342369.1	7cad_C	23	37
WP_014342369.1	5d3m_E	27	36
WP_014342369.1	5d3m_E	23	38
WP_014342369.1	5d3m_A	27	36
WP_014342369.1	5d3m_A	23	38
WP_014342369.1	7w01_A	25	36
WP_014342369.1	7w01_A	27	37
WP_014342369.1	7w01_A	27	36
WP_014342369.1	7w01_A	25	36
WP_014342369.1	6ic4_J	26	39
WP_014342369.1	6ic4_J	30	39
WP_014342369.1	6ic4_I	26	39
WP_014342369.1	6ic4_I	30	39
WP_014342369.1	1g29_2	27	40
WP_014342369.1	1g29_2	26	36
WP_014342369.1	1g29_1	27	40
WP_014342369.1	1g29_1	26	36
WP_014342369.1	7nnu_A	27	36
WP_014342369.1	7nnu_A	23	38
WP_014342369.1	7nnt_A	27	36
WP_014342369.1	7nnt_A	23	38
WP_014342369.1	6zg3_F	27	36
WP_014342369.1	6zg3_F	23	38
WP_014342369.1	6zg3_A	27	36
WP_014342369.1	6zg3_A	23	38
WP_014342369.1	6fnp_F	27	36
WP_014342369.1	6fnp_F	23	38
WP_014342369.1	6fnp_B	27	36
WP_014342369.1	6fnp_B	23	38
WP_014342369.1	5jsz_E	27	36
WP_014342369.1	5jsz_E	23	38
WP_014342369.1	5jsz_A	27	36
WP_014342369.1	5jsz_A	23	38
WP_014342369.1	1vpl_A	29	36
WP_014342369.1	1vpl_A	23	37
WP_014342369.1	5l22_A	26	36
WP_014342369.1	5l22_A	26	34
WP_014342369.1	5l22_B	26	36
WP_014342369.1	5l22_B	26	34
WP_014342369.1	7ndf_B	27	40
WP_014342369.1	7ndf_B	25	37
WP_014342369.1	7ndf_A	27	40
WP_014342369.1	7ndf_A	25	37
WP_014342369.1	2onk_G	29	34
WP_014342369.1	2onk_G	30	35
WP_014342369.1	2onk_F	29	34
WP_014342369.1	2onk_F	30	35
WP_014342369.1	2onk_B	29	34
WP_014342369.1	2onk_B	30	35
WP_014342369.1	2onk_A	29	34
WP_014342369.1	2onk_A	30	35
WP_014342369.1	7cag_D	28	36
WP_014342369.1	7cag_D	23	37
WP_014342369.1	7cag_C	28	36
WP_014342369.1	7cag_C	23	37
WP_014342369.1	7caf_D	28	36
WP_014342369.1	7caf_D	23	37
WP_014342369.1	7caf_C	28	36
WP_014342369.1	7caf_C	23	37
WP_014342369.1	7cae_D	28	36
WP_014342369.1	7cae_D	23	37
WP_014342369.1	7cae_C	28	36
WP_014342369.1	7cae_C	23	37
WP_014342369.1	7tcg_C	24	33
WP_014342369.1	7tcg_C	23	28
WP_014342369.1	7tcg_B	24	33
WP_014342369.1	7tcg_B	23	28
WP_014342369.1	7w02_A	25	36
WP_014342369.1	7w02_A	27	37
WP_014342369.1	7w02_A	28	36
WP_014342369.1	7w02_A	25	36
WP_014342369.1	4q7l_C	27	36
WP_014342369.1	4q7l_C	20	36
WP_014342369.1	4q7l_B	27	36
WP_014342369.1	4q7l_B	20	36
WP_014342369.1	4q7l_A	27	36
WP_014342369.1	4q7l_A	20	36
WP_014342369.1	5idv_A	28	44
WP_014342369.1	5idv_A	26	38
WP_014342369.1	3b5x_B	29	40
WP_014342369.1	3b5x_B	27	36
WP_014342369.1	3b5x_A	29	40
WP_014342369.1	3b5x_A	27	36
WP_014342369.1	4q7m_B	27	36
WP_014342369.1	4q7m_B	20	36
WP_014342369.1	2ghi_D	25	40
WP_014342369.1	2ghi_D	20	36
WP_014342369.1	2ghi_C	25	40
WP_014342369.1	2ghi_C	20	36
WP_014342369.1	2ghi_B	25	40
WP_014342369.1	2ghi_B	20	36
WP_014342369.1	2ghi_A	25	40
WP_014342369.1	2ghi_A	20	36
WP_014342369.1	4q4h_B	28	42
WP_014342369.1	4q4h_B	20	36
WP_014342369.1	4q4a_B	28	42
WP_014342369.1	4q4a_B	20	36
WP_014342369.1	3qf4_B	28	42
WP_014342369.1	3qf4_B	20	36
WP_014342369.1	7tch_C	23	33
WP_014342369.1	7tch_C	23	28
WP_014342369.1	7tch_B	23	33
WP_014342369.1	7tch_B	23	28
WP_014342369.1	2d62_A	24	41
WP_014342369.1	2d62_A	25	38
WP_014342369.1	7r8b_A	27	39
WP_014342369.1	7r8b_A	28	38
WP_010881566.1	7xkg_F	26	24
WP_010881566.1	7xkg_E	26	24
WP_010881566.1	7xkg_D	26	24
WP_010881566.1	7xkg_C	26	24
WP_010881566.1	7xkg_B	26	24
WP_010881566.1	7xkg_A	26	24
WP_010882131.1	5nd1_B	23	28
WP_010882059.1	5awg_E	23	56
WP_010882059.1	5awg_A	23	56
WP_010882059.1	5awf_E	23	56
WP_010882059.1	5awf_A	23	56
